[TEST Information]

 - Logging Start Time : 260127_134250
 - Project Name : 2WD Sine-10kmh
 - Test Pulpose : 
 - Test Location : 
 - Test Mode : 

[Signal Description]

 - 속도 (km/h)
 - 지상고 (FR, FL, RR, RL) [mm]
 - 조향각 (FR, FL, RR, RL) [deg]
 - 가속도 (X / Y / Z) [g]
 - 각속도 (X / Y / Z) [deg/s]
 - 배터리 상태 (전압[V], 전류[A], SoC[%], 온도[°C])
 - 서보모터 상태
  · 전류 (현가 / 조향, FR/FL/RR/RL) [A]
  · 위치 (현가 / 조향, FR/FL/RR/RL) [deg]
 - 플랫폼 온도 [°C]

[Wheel & Motor Position Definition]

 - FR : Front Right
 - FL : Front Left
 - RR : Rear Right
 - RL : Rear Left

Logging Start
																																					
시간[Time]	속도[Km/h]	Hgt_Enc_FL[deg]	Hgt_Enc_FR[deg]	Hgt_Enc_RL[deg]	Hgt_Enc_RR[deg]	Steer_Enc_FL[deg]	Steer_Enc_FR[deg]	Steer_Enc_RL[deg]	Steer_Enc_RR[deg]	IMU_Acc_X[g]	IMU_Acc_Y[g]	IMU_Acc_Z[g]	IMU_AngVel_X[deg/s]	IMU_AngVel_Y[deg/s]	IMU_AngVel_Z[deg/s]	Vat_Volt[V]	Vat_Curr[A]	Vat_SoC[%]	Vat_Temp[C]	Hgt_Curr_FL[Ａ]	Hgt_Curr_FR[Ａ]	Hgt_Curr_RL[Ａ]	Hgt_Curr_RR[Ａ]	Steer_Curr_FL[A]	Steer_Curr_FR[A]	Steer_Curr_RL[A]	Steer_Curr_RR[A]	Hgt_Pos_FL[deg]	Hgt_Pos_FR[deg]	Hgt_Pos_RL[deg]	Hgt_Pos_RR[deg]	Steer_Pos_FL[deg]	Steer_Pos_FR[deg]	Steer_Pos_RL[deg]	Steer_Pos_RR[deg]	Platform_Temp[C]	Distance[m]
260127_134250.926	0	-1.6	-1.2	-3.3	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	-0.01	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.937	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	-0.02	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.946	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.005	-0.02	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.956	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	-0.01	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.967	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	-0.02	0.00	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.976	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	-0.02	0.00	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.986	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	-0.01	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134250.998	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	-0.01	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.007	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.021	-1.006	0.00	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.017	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	0.01	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.027	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	0.01	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.038	0	-1.6	-1.3	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.01	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.048	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.006	0.01	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.058	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.007	0.01	-0.02	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.068	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.006	0.01	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.078	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.01	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.088	0	-1.6	-1.3	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.01	0.00	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.098	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.00	0.00	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.109	0	-1.6	-1.2	-3.3	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.005	0.00	0.01	0.02	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.119	0	-1.6	-1.3	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.021	-1.006	0.00	0.02	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.129	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.021	-1.006	-0.01	0.02	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.139	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.021	-1.006	-0.01	0.02	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.150	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	-0.01	0.02	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.160	0	-1.6	-1.3	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.021	-1.005	-0.01	0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.170	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	-0.01	0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.180	0	-1.6	-1.2	-3.3	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.004	-0.01	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.190	0	-1.5	-1.2	-3.3	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	0.00	-0.02	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.202	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.212	0	-1.5	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.01	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.221	0	-1.5	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.01	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.231	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.007	0.02	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.242	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.007	0.02	-0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.253	0	-1.6	-1.3	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.02	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.264	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.02	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.274	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.02	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.284	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.003	0.021	-1.007	0.01	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.294	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.003	0.021	-1.007	0.01	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.304	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.00	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.314	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.00	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.324	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.006	0.00	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.334	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	0.00	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.344	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	0.00	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.355	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	-0.01	0.02	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.366	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	-0.03	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.375	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	-0.03	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.386	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	-0.02	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.396	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	-0.02	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.406	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.020	-1.005	0.00	-0.02	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.417	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.428	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.438	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.006	0.00	0.00	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.447	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.006	0.00	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.457	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.021	-1.007	0.01	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.467	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.007	0.01	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.478	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.007	0.01	0.01	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.488	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.007	0.01	0.02	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.498	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.007	0.01	0.02	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.508	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.021	-1.006	0.00	0.03	-0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.518	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.00	0.03	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.529	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.00	0.03	0.00	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.540	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.005	0.00	0.03	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.549	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	0.01	0.03	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.559	0	-1.6	-1.3	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	-0.01	0.00	0.03	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.570	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.005	-0.01	0.00	0.03	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.580	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.003	0.020	-1.005	-0.01	0.00	0.02	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.589	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.003	0.020	-1.005	0.00	0.00	0.01	52.2	-6	60	10	0	0	0	0	-160	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.600	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	0.00	0.01	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.610	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	0.00	0.01	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.620	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.001	0.021	-1.005	0.00	0.01	0.01	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.630	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.00	0.01	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.640	0	-1.6	-1.3	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.005	0.01	0.00	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.651	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.001	0.020	-1.006	0.01	0.00	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.661	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.020	-1.005	0.01	0.00	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.672	0	-1.6	-1.2	-3.4	-3.6	0.1	-0.3	0.0	0.0	0.002	0.021	-1.005	0.00	0.00	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.683	0	-1.6	-1.2	-3.4	-3.7	0.1	-0.3	0.0	0.0	0.002	0.021	-1.006	0.00	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
260127_134251.693	0	-1.6	-1.2	-3.3	-3.7	0.1	-0.3	0.0	0.0	0.001	0.020	-1.007	0.00	-0.01	0.00	52.2	-6	60	10	0	0	0	0	-150	170	140	-110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	0.0
